incident_id,incident_name,discovery_date,contain_date,fire_year,state,county_fips,county_name,latitude,longitude,fire_size_acres,fire_size_class,cause,structures_destroyed,personnel_assigned
FIRE-2021-002079,California Fire 2079,2021-11-03,2021-12-11,2021,CA,1010,California County 21,39.02625,-120.06218,249.6,D,Human - Campfire,2,8
FIRE-2021-002080,California Fire 2080,2021-09-18,2021-10-27,2021,CA,1010,California County 21,39.56975,-121.20879,83.1,C,Human - Debris Burning,0,1
FIRE-2021-002081,California Fire 2081,2021-10-24,2021-11-08,2021,CA,1010,California County 21,39.25197,-121.41555,11.4,C,Human - Debris Burning,0,1
FIRE-2021-002082,California Fire 2082,2021-09-09,2021-10-22,2021,CA,1011,California County 22,39.16014,-117.75897,186.0,D,Human - Debris Burning,11,13
FIRE-2021-002083,California Fire 2083,2021-10-04,2021-11-10,2021,CA,1011,California County 22,39.37927,-118.69851,100.8,D,Human - Debris Burning,9,6
FIRE-2021-002084,California Fire 2084,2021-09-05,2021-09-06,2021,CA,1011,California County 22,39.20375,-119.13245,10.2,C,Lightning,0,1
FIRE-2021-002085,California Fire 2085,2021-06-23,2021-08-03,2021,CA,1011,California County 22,39.19628,-118.11083,120.4,D,Human - Debris Burning,8,1
FIRE-2021-002086,California Fire 2086,2021-07-04,2021-07-29,2021,CA,1011,California County 22,40.56785,-118.93053,85.1,C,Powerline,0,1
FIRE-2021-002087,California Fire 2087,2021-07-13,2021-08-24,2021,CA,1011,California County 22,40.5846,-118.63252,131.9,D,Undetermined,11,1
FIRE-2021-002088,California Fire 2088,2021-06-25,2021-07-31,2021,CA,1011,California County 22,39.70848,-117.18631,76.4,C,Human - Debris Burning,0,6
FIRE-2021-002089,California Fire 2089,2021-09-18,2021-09-21,2021,CA,1011,California County 22,40.69756,-116.97582,89.2,C,Lightning,0,1
FIRE-2021-002090,California Fire 2090,2021-03-01,2021-03-19,2021,CA,1011,California County 22,41.21339,-118.05026,51745.1,G,Undetermined,265,2583
FIRE-2021-002091,California Fire 2091,2021-07-21,2021-09-02,2021,CA,1011,California County 22,41.01527,-119.19869,28.6,C,Human - Equipment,0,2
FIRE-2021-002092,California Fire 2092,2021-08-06,2021-08-12,2021,CA,1011,California County 22,40.07779,-116.87441,23.2,C,Human - Campfire,0,5
FIRE-2021-002093,California Fire 2093,2021-11-09,2021-12-05,2021,CA,1011,California County 22,38.83835,-116.6597,29.6,C,Human - Debris Burning,0,1
FIRE-2021-002094,California Fire 2094,2021-10-07,2021-10-20,2021,CA,1011,California County 22,40.31987,-117.22238,14716.7,G,Human - Equipment,70,727
FIRE-2021-002095,California Fire 2095,2021-09-17,2021-09-18,2021,CA,1012,California County 23,40.80246,-115.1354,8.7,B,Human - Equipment,0,10
FIRE-2021-002096,California Fire 2096,2021-06-08,2021-07-22,2021,CA,1012,California County 23,40.84505,-115.2599,6.3,B,Human - Campfire,0,1
FIRE-2021-002097,California Fire 2097,2021-06-01,2021-07-01,2021,CA,1012,California County 23,40.00815,-115.66928,44.7,C,Powerline,0,3
FIRE-2021-002098,California Fire 2098,2021-05-04,2021-05-13,2021,CA,1012,California County 23,40.71656,-116.56364,6.8,B,Human - Equipment,0,1
FIRE-2021-002099,California Fire 2099,2021-06-25,2021-07-07,2021,CA,1012,California County 23,41.88408,-115.4318,36.9,C,Human - Equipment,0,1
FIRE-2021-002100,California Fire 2100,2021-08-02,2021-08-11,2021,CA,1012,California County 23,41.24333,-114.3812,196.6,D,Undetermined,2,11
FIRE-2021-002101,California Fire 2101,2021-06-23,2021-07-12,2021,CA,1012,California County 23,41.9098,-115.28495,6.3,B,Human - Campfire,0,1
FIRE-2021-002102,California Fire 2102,2021-07-16,2021-08-29,2021,CA,1012,California County 23,40.74006,-115.84591,76.6,C,Powerline,0,1
FIRE-2021-002103,California Fire 2103,2021-07-17,2021-08-04,2021,CA,1012,California County 23,41.09044,-116.38376,25.8,C,Lightning,0,16
FIRE-2021-002104,California Fire 2104,2021-11-09,2021-11-26,2021,CA,1012,California County 23,40.69418,-115.74755,29.8,C,Human - Campfire,0,1
FIRE-2021-002105,California Fire 2105,2021-10-30,2021-11-02,2021,CA,1012,California County 23,40.58625,-116.34876,57.1,C,Lightning,0,3
FIRE-2021-002106,Oregon Fire 2106,2021-08-24,2021-08-26,2021,OR,1013,Oregon County 00,42.52628,-122.81087,88.7,C,Undetermined,0,1
FIRE-2021-002107,Oregon Fire 2107,2021-10-15,2021-10-19,2021,OR,1013,Oregon County 00,43.00925,-124.06089,20.9,C,Human - Equipment,0,5
FIRE-2021-002108,Oregon Fire 2108,2021-08-15,2021-09-20,2021,OR,1013,Oregon County 00,42.67367,-122.80476,9.8,B,Human - Debris Burning,0,5
FIRE-2021-002109,Oregon Fire 2109,2021-10-27,2021-11-30,2021,OR,1013,Oregon County 00,42.08372,-123.94,33.2,C,Lightning,0,1
FIRE-2021-002110,Oregon Fire 2110,2021-07-10,2021-08-14,2021,OR,1013,Oregon County 00,42.19529,-124.01926,27.2,C,Undetermined,0,1
FIRE-2021-002111,Oregon Fire 2111,2021-08-22,2021-10-06,2021,OR,1013,Oregon County 00,42.08445,-123.53706,21.6,C,Human - Arson,0,1
FIRE-2021-002112,Oregon Fire 2112,2021-09-01,2021-09-08,2021,OR,1013,Oregon County 00,42.00147,-123.7564,9.8,B,Undetermined,0,2
FIRE-2021-002113,Oregon Fire 2113,2021-07-03,2021-08-01,2021,OR,1014,Oregon County 01,43.07146,-121.64519,2.2,B,Lightning,0,1
FIRE-2021-002114,Oregon Fire 2114,2021-07-25,2021-07-26,2021,OR,1014,Oregon County 01,42.10159,-122.43434,28.1,C,Lightning,0,1
FIRE-2021-002115,Oregon Fire 2115,2021-08-20,2021-09-09,2021,OR,1014,Oregon County 01,42.93689,-120.84005,104.9,D,Human - Debris Burning,0,12
FIRE-2021-002116,Oregon Fire 2116,2021-08-19,2021-09-15,2021,OR,1014,Oregon County 01,42.67127,-121.36503,45.0,C,Lightning,0,1
FIRE-2021-002117,Oregon Fire 2117,2021-07-06,2021-08-15,2021,OR,1014,Oregon County 01,42.16565,-121.55557,90.5,C,Powerline,0,1
FIRE-2021-002118,Oregon Fire 2118,2021-07-12,2021-07-17,2021,OR,1014,Oregon County 01,43.15351,-121.55173,83.3,C,Lightning,0,3
FIRE-2021-002119,Oregon Fire 2119,2021-07-25,2021-07-30,2021,OR,1014,Oregon County 01,42.95172,-120.95063,25.8,C,Human - Equipment,0,6
FIRE-2021-002120,Oregon Fire 2120,2021-12-14,2021-12-30,2021,OR,1015,Oregon County 02,43.044,-118.93266,28.8,C,Lightning,0,10
FIRE-2021-002121,Oregon Fire 2121,2021-07-14,2021-08-11,2021,OR,1015,Oregon County 02,43.2356,-120.37905,193.2,D,Human - Equipment,0,5
FIRE-2021-002122,Oregon Fire 2122,2021-08-01,2021-08-13,2021,OR,1015,Oregon County 02,42.77678,-119.90085,10.9,C,Lightning,0,1
FIRE-2021-002123,Oregon Fire 2123,2021-08-24,2021-09-02,2021,OR,1015,Oregon County 02,42.90389,-118.90441,94.8,C,Human - Debris Burning,0,27
FIRE-2021-002124,Oregon Fire 2124,2021-07-31,2021-08-29,2021,OR,1015,Oregon County 02,43.32872,-118.86739,61.0,C,Human - Debris Burning,0,5
FIRE-2021-002125,Oregon Fire 2125,2021-07-11,2021-08-19,2021,OR,1015,Oregon County 02,42.29525,-119.70587,10.1,C,Lightning,0,8
FIRE-2021-002126,Oregon Fire 2126,2021-06-28,2021-06-30,2021,OR,1016,Oregon County 03,42.06092,-117.8509,49.6,C,Human - Campfire,0,1
FIRE-2021-002127,Oregon Fire 2127,2021-06-08,2021-07-03,2021,OR,1016,Oregon County 03,42.11945,-118.30054,5.3,B,Lightning,0,2
FIRE-2021-002128,Oregon Fire 2128,2021-08-08,2021-08-12,2021,OR,1016,Oregon County 03,42.42274,-117.84293,142.7,D,Human - Campfire,3,19
FIRE-2021-002129,Oregon Fire 2129,2021-06-12,2021-06-18,2021,OR,1016,Oregon County 03,42.45168,-116.66125,126.2,D,Human - Campfire,4,27
FIRE-2021-002130,Oregon Fire 2130,2021-08-07,2021-09-13,2021,OR,1016,Oregon County 03,42.26121,-117.16628,115.7,D,Human - Equipment,1,5
FIRE-2021-002131,Oregon Fire 2131,2021-10-01,2021-10-13,2021,OR,1016,Oregon County 03,42.07278,-117.10073,19.2,C,Undetermined,0,1
FIRE-2021-002132,Oregon Fire 2132,2021-06-18,2021-07-10,2021,OR,1016,Oregon County 03,42.84309,-117.12723,29.0,C,Lightning,0,16
FIRE-2021-002133,Oregon Fire 2133,2021-07-14,2021-08-13,2021,OR,1016,Oregon County 03,43.09648,-117.51537,60.9,C,Human - Debris Burning,0,27
FIRE-2021-002134,Oregon Fire 2134,2021-09-22,2021-11-04,2021,OR,1016,Oregon County 03,42.96617,-117.01367,51.6,C,Human - Arson,0,5
FIRE-2021-002135,Oregon Fire 2135,2021-08-15,2021-08-16,2021,OR,1016,Oregon County 03,43.37226,-117.71466,48.6,C,Lightning,0,2
FIRE-2021-002136,Oregon Fire 2136,2021-08-29,2021-09-01,2021,OR,1016,Oregon County 03,42.18068,-117.94513,1.6,B,Human - Equipment,0,1
FIRE-2021-002137,Oregon Fire 2137,2021-07-13,2021-07-28,2021,OR,1016,Oregon County 03,42.77796,-118.37118,49.3,C,Undetermined,0,1
FIRE-2021-002138,Oregon Fire 2138,2021-07-04,2021-07-20,2021,OR,1016,Oregon County 03,43.37578,-116.71619,22.2,C,Undetermined,0,12
FIRE-2021-002139,Oregon Fire 2139,2021-07-22,2021-08-23,2021,OR,1016,Oregon County 03,42.55602,-118.40859,1.7,B,Human - Debris Burning,0,1
FIRE-2021-002140,Oregon Fire 2140,2021-06-06,2021-06-10,2021,OR,1016,Oregon County 03,42.61414,-117.70443,122.7,D,Lightning,0,1
FIRE-2021-002141,Oregon Fire 2141,2021-09-13,2021-10-16,2021,OR,1016,Oregon County 03,43.11555,-117.97446,112.9,D,Lightning,0,1
FIRE-2021-002142,Oregon Fire 2142,2021-10-18,2021-11-11,2021,OR,1016,Oregon County 03,42.4142,-117.35945,43.5,C,Powerline,0,1
FIRE-2021-002143,Oregon Fire 2143,2021-08-15,2021-08-16,2021,OR,1017,Oregon County 10,44.52089,-123.58305,93.7,C,Lightning,0,1
FIRE-2021-002144,Oregon Fire 2144,2021-05-31,2021-06-26,2021,OR,1017,Oregon County 10,43.73794,-124.35424,23.9,C,Lightning,0,10
FIRE-2021-002145,Oregon Fire 2145,2021-09-16,2021-10-31,2021,OR,1017,Oregon County 10,43.52098,-124.13246,10.3,C,Human - Arson,0,1
FIRE-2021-002146,Oregon Fire 2146,2021-09-12,2021-10-19,2021,OR,1017,Oregon County 10,43.56986,-123.83794,0.8,B,Lightning,0,8
FIRE-2021-002147,Oregon Fire 2147,2021-07-07,2021-08-11,2021,OR,1017,Oregon County 10,43.94384,-123.14647,0.3,B,Human - Debris Burning,0,1
FIRE-2021-002148,Oregon Fire 2148,2021-08-28,2021-09-26,2021,OR,1017,Oregon County 10,44.70384,-124.47211,6.2,B,Lightning,0,15
FIRE-2021-002149,Oregon Fire 2149,2021-11-03,2021-12-03,2021,OR,1017,Oregon County 10,44.40562,-123.93682,158.1,D,Lightning,5,1
FIRE-2021-002150,Oregon Fire 2150,2021-08-24,2021-10-01,2021,OR,1017,Oregon County 10,44.24402,-123.85344,10.3,C,Human - Arson,0,1
FIRE-2021-002151,Oregon Fire 2151,2021-07-21,2021-08-02,2021,OR,1017,Oregon County 10,44.64187,-124.03811,27.2,C,Powerline,0,10
FIRE-2021-002152,Oregon Fire 2152,2021-08-29,2021-09-28,2021,OR,1017,Oregon County 10,44.17961,-123.75991,4.0,B,Undetermined,0,1
FIRE-2021-002153,Oregon Fire 2153,2021-07-31,2021-08-15,2021,OR,1017,Oregon County 10,43.5975,-122.68534,80.8,C,Human - Campfire,0,1
FIRE-2021-002154,Oregon Fire 2154,2021-07-10,2021-08-22,2021,OR,1017,Oregon County 10,44.80566,-123.6371,5.2,B,Lightning,0,1
FIRE-2021-002155,Oregon Fire 2155,2021-06-04,2021-07-18,2021,OR,1017,Oregon County 10,44.1819,-122.92865,120.3,D,Human - Equipment,9,9
FIRE-2021-002156,Oregon Fire 2156,2021-09-18,2021-10-09,2021,OR,1018,Oregon County 11,43.90965,-121.42894,40.0,C,Human - Debris Burning,0,8
FIRE-2021-002157,Oregon Fire 2157,2021-03-31,2021-04-04,2021,OR,1018,Oregon County 11,44.42338,-122.16504,24.0,C,Human - Arson,0,7
FIRE-2021-002158,Oregon Fire 2158,2021-08-25,2021-08-30,2021,OR,1018,Oregon County 11,44.53068,-121.5425,60.1,C,Human - Debris Burning,0,1
FIRE-2021-002159,Oregon Fire 2159,2021-05-16,2021-06-03,2021,OR,1018,Oregon County 11,44.26737,-121.48296,114.7,D,Lightning,9,20
FIRE-2021-002160,Oregon Fire 2160,2021-06-02,2021-07-03,2021,OR,1018,Oregon County 11,44.86011,-121.18529,7.4,B,Lightning,0,12
FIRE-2021-002161,Oregon Fire 2161,2021-08-30,2021-09-14,2021,OR,1018,Oregon County 11,44.20254,-121.26992,49.1,C,Lightning,0,5
FIRE-2021-002162,Oregon Fire 2162,2021-08-03,2021-08-12,2021,OR,1018,Oregon County 11,43.83287,-122.32264,218.7,D,Undetermined,6,1
FIRE-2021-002163,Oregon Fire 2163,2021-12-10,2022-01-23,2021,OR,1018,Oregon County 11,44.26076,-120.58688,62.0,C,Lightning,0,13
FIRE-2021-002164,Oregon Fire 2164,2021-08-03,2021-09-17,2021,OR,1018,Oregon County 11,43.73126,-122.42777,2.6,B,Lightning,0,1
FIRE-2021-002165,Oregon Fire 2165,2021-08-24,2021-08-31,2021,OR,1018,Oregon County 11,43.94815,-121.62219,133.2,D,Lightning,0,6
FIRE-2021-002166,Oregon Fire 2166,2021-08-13,2021-08-26,2021,OR,1019,Oregon County 12,43.91417,-120.31293,2.4,B,Lightning,0,1
FIRE-2021-002167,Oregon Fire 2167,2021-08-26,2021-09-25,2021,OR,1019,Oregon County 12,44.28598,-119.06951,136.6,D,Human - Equipment,0,10
FIRE-2021-002168,Oregon Fire 2168,2021-07-27,2021-08-07,2021,OR,1019,Oregon County 12,43.62256,-119.42546,3.7,B,Undetermined,0,12
FIRE-2021-002169,Oregon Fire 2169,2021-09-18,2021-10-27,2021,OR,1019,Oregon County 12,44.83553,-118.87409,3.8,B,Lightning,0,12
FIRE-2021-002170,Oregon Fire 2170,2021-07-17,2021-08-02,2021,OR,1019,Oregon County 12,43.74604,-118.58843,144.2,D,Powerline,0,1
FIRE-2021-002171,Oregon Fire 2171,2021-09-23,2021-10-01,2021,OR,1019,Oregon County 12,44.24673,-120.1756,80.8,C,Human - Equipment,0,8
FIRE-2021-002172,Oregon Fire 2172,2021-08-25,2021-09-20,2021,OR,1019,Oregon County 12,44.70154,-119.68827,173.4,D,Human - Equipment,1,9
FIRE-2021-002173,Oregon Fire 2173,2021-04-25,2021-05-28,2021,OR,1019,Oregon County 12,44.43728,-119.73367,132.9,D,Powerline,0,9
FIRE-2021-002174,Oregon Fire 2174,2021-06-27,2021-07-23,2021,OR,1020,Oregon County 13,43.86405,-116.93355,1.8,B,Undetermined,0,1
FIRE-2021-002175,Oregon Fire 2175,2021-06-07,2021-07-02,2021,OR,1020,Oregon County 13,43.75543,-118.12287,9201.5,G,Lightning,49,478
FIRE-2021-002176,Oregon Fire 2176,2021-06-29,2021-07-26,2021,OR,1020,Oregon County 13,43.56013,-116.83195,173.1,D,Human - Campfire,4,22
FIRE-2021-002177,Oregon Fire 2177,2021-10-07,2021-11-09,2021,OR,1021,Oregon County 20,45.83203,-123.85888,5.3,B,Human - Debris Burning,0,1
FIRE-2021-002178,Oregon Fire 2178,2021-10-07,2021-11-16,2021,OR,1021,Oregon County 20,46.2804,-123.51402,150.2,D,Undetermined,0,11
FIRE-2021-002179,Oregon Fire 2179,2021-09-07,2021-10-21,2021,OR,1021,Oregon County 20,46.04295,-123.87773,4.4,B,Human - Equipment,0,2
FIRE-2021-002180,Oregon Fire 2180,2021-10-10,2021-10-29,2021,OR,1021,Oregon County 20,46.13855,-122.89,63.7,C,Undetermined,0,9
FIRE-2021-002181,Oregon Fire 2181,2021-08-03,2021-08-20,2021,OR,1021,Oregon County 20,44.94923,-123.76873,37.9,C,Undetermined,0,4
FIRE-2021-002182,Oregon Fire 2182,2021-08-04,2021-09-16,2021,OR,1021,Oregon County 20,44.97782,-123.12095,61.3,C,Human - Equipment,0,1
FIRE-2021-002183,Oregon Fire 2183,2021-07-30,2021-08-17,2021,OR,1022,Oregon County 21,45.9098,-121.56619,123.9,D,Human - Equipment,0,9
FIRE-2021-002184,Oregon Fire 2184,2021-06-21,2021-08-01,2021,OR,1022,Oregon County 21,45.89946,-121.07579,232.1,D,Lightning,5,36
FIRE-2021-002185,Oregon Fire 2185,2021-06-10,2021-07-13,2021,OR,1022,Oregon County 21,45.25489,-120.51774,24.4,C,Human - Equipment,0,6
FIRE-2021-002186,Oregon Fire 2186,2021-08-27,2021-08-29,2021,OR,1022,Oregon County 21,45.04794,-120.68811,9.7,B,Human - Debris Burning,0,1
FIRE-2021-002187,Oregon Fire 2187,2021-10-02,2021-10-08,2021,OR,1022,Oregon County 21,46.20948,-120.64941,124.5,D,Powerline,0,10
FIRE-2021-002188,Oregon Fire 2188,2021-09-24,2021-10-14,2021,OR,1022,Oregon County 21,45.99402,-122.21481,23.2,C,Powerline,0,9
FIRE-2021-002189,Oregon Fire 2189,2021-11-06,2021-11-30,2021,OR,1022,Oregon County 21,45.51625,-122.02094,197.7,D,Human - Arson,0,7
FIRE-2021-002190,Oregon Fire 2190,2021-08-19,2021-09-23,2021,OR,1022,Oregon County 21,44.94212,-120.87272,55.1,C,Human - Debris Burning,0,7
FIRE-2021-002191,Oregon Fire 2191,2021-08-10,2021-08-30,2021,OR,1022,Oregon County 21,46.0371,-120.61808,17.9,C,Lightning,0,22
FIRE-2021-002192,Oregon Fire 2192,2021-08-29,2021-10-12,2021,OR,1022,Oregon County 21,45.80949,-121.6747,30.6,C,Undetermined,0,1
FIRE-2021-002193,Oregon Fire 2193,2021-10-18,2021-10-29,2021,OR,1022,Oregon County 21,45.57714,-121.03826,37.8,C,Lightning,0,4
FIRE-2021-002194,Oregon Fire 2194,2021-09-10,2021-09-21,2021,OR,1023,Oregon County 22,44.99908,-119.40203,134.8,D,Lightning,3,1
FIRE-2021-002195,Oregon Fire 2195,2021-08-06,2021-09-19,2021,OR,1023,Oregon County 22,45.5912,-118.72164,30.9,C,Human - Campfire,0,1
FIRE-2021-002196,Oregon Fire 2196,2021-08-02,2021-09-15,2021,OR,1023,Oregon County 22,45.78804,-119.50556,8.9,B,Lightning,0,1
FIRE-2021-002197,Oregon Fire 2197,2021-05-13,2021-06-11,2021,OR,1023,Oregon County 22,46.04251,-118.74938,12.6,C,Lightning,0,1
FIRE-2021-002198,Oregon Fire 2198,2021-06-01,2021-06-05,2021,OR,1023,Oregon County 22,45.14614,-119.68652,0.2,A,Human - Debris Burning,0,6
FIRE-2021-002199,Oregon Fire 2199,2021-10-29,2021-11-03,2021,OR,1023,Oregon County 22,46.03525,-119.09947,84.0,C,Lightning,0,9
FIRE-2021-002200,Oregon Fire 2200,2021-09-18,2021-10-19,2021,OR,1023,Oregon County 22,46.27719,-119.46171,1.9,B,Powerline,0,1
FIRE-2021-002201,Oregon Fire 2201,2021-08-20,2021-08-28,2021,OR,1023,Oregon County 22,45.32503,-119.88162,54.3,C,Human - Equipment,0,7
FIRE-2021-002202,Oregon Fire 2202,2021-07-11,2021-08-06,2021,OR,1023,Oregon County 22,46.00152,-119.35267,73.3,C,Human - Equipment,0,1
FIRE-2021-002203,Oregon Fire 2203,2021-07-25,2021-09-03,2021,OR,1023,Oregon County 22,46.16875,-118.51309,11.1,C,Lightning,0,1
FIRE-2021-002204,Oregon Fire 2204,2021-07-24,2021-08-30,2021,OR,1023,Oregon County 22,46.16596,-119.71847,1.4,B,Human - Campfire,0,1
FIRE-2021-002205,Oregon Fire 2205,2021-10-02,2021-11-14,2021,OR,1023,Oregon County 22,45.89743,-119.81206,169.6,D,Human - Campfire,0,13
FIRE-2021-002206,Oregon Fire 2206,2021-09-22,2021-10-31,2021,OR,1024,Oregon County 23,45.1918,-116.87064,47.8,C,Human - Debris Burning,0,14
FIRE-2021-002207,Oregon Fire 2207,2021-09-25,2021-10-18,2021,OR,1024,Oregon County 23,45.86067,-117.55264,112.4,D,Lightning,0,7
FIRE-2021-002208,Oregon Fire 2208,2021-09-30,2021-10-04,2021,OR,1024,Oregon County 23,46.25986,-117.48545,31.7,C,Human - Debris Burning,0,1
FIRE-2021-002209,Oregon Fire 2209,2021-08-24,2021-09-04,2021,OR,1024,Oregon County 23,45.58023,-117.72182,160.5,D,Powerline,1,10
FIRE-2021-002210,Oregon Fire 2210,2021-09-03,2021-10-09,2021,OR,1024,Oregon County 23,45.37438,-117.70715,93.3,C,Lightning,0,5
FIRE-2021-002211,Oregon Fire 2211,2021-10-21,2021-12-03,2021,OR,1024,Oregon County 23,45.1288,-117.23576,4.7,B,Powerline,0,1
FIRE-2021-002212,Oregon Fire 2212,2021-05-23,2021-06-05,2021,OR,1024,Oregon County 23,45.63226,-116.97591,14.9,C,Lightning,0,1
FIRE-2021-002213,Oregon Fire 2213,2021-08-09,2021-08-19,2021,OR,1024,Oregon County 23,46.25681,-118.08036,12.2,C,Lightning,0,1
FIRE-2021-002214,Washington Fire 2214,2021-10-14,2021-10-24,2021,WA,1025,Washington County 00,45.62382,-124.76707,46.8,C,Lightning,0,22
FIRE-2021-002215,Washington Fire 2215,2021-08-03,2021-08-15,2021,WA,1025,Washington County 00,46.33691,-123.69616,54.7,C,Lightning,0,12
FIRE-2021-002216,Washington Fire 2216,2021-07-26,2021-08-09,2021,WA,1025,Washington County 00,46.4579,-124.0648,48.1,C,Human - Equipment,0,11
FIRE-2021-002217,Washington Fire 2217,2021-08-24,2021-09-09,2021,WA,1025,Washington County 00,46.24134,-123.17542,64.0,C,Lightning,0,1
FIRE-2021-002218,Washington Fire 2218,2021-06-20,2021-07-06,2021,WA,1025,Washington County 00,46.29762,-124.27047,33.8,C,Lightning,0,1
FIRE-2021-002219,Washington Fire 2219,2021-07-08,2021-07-18,2021,WA,1025,Washington County 00,45.85571,-123.71016,6.5,B,Lightning,0,1
FIRE-2021-002220,Washington Fire 2220,2021-07-10,2021-08-22,2021,WA,1025,Washington County 00,45.96817,-124.04853,3.0,B,Human - Equipment,0,1
FIRE-2021-002221,Washington Fire 2221,2021-07-05,2021-08-05,2021,WA,1025,Washington County 00,45.95047,-123.51914,18.8,C,Lightning,0,1
FIRE-2021-002222,Washington Fire 2222,2021-10-06,2021-11-03,2021,WA,1025,Washington County 00,46.59291,-123.2414,53.9,C,Undetermined,0,2
FIRE-2021-002223,Washington Fire 2223,2021-08-28,2021-10-04,2021,WA,1025,Washington County 00,46.28544,-123.30547,20.0,C,Undetermined,0,14
FIRE-2021-002224,Washington Fire 2224,2021-09-21,2021-10-14,2021,WA,1025,Washington County 00,45.74677,-123.64477,19.4,C,Powerline,0,17
